BELGE_NO,TARIH,STOK_KODU,STOK_ADI,MIKTAR,BR_FIYAT,TOPLAM_FIYAT,CARI_ISIM
000000000000127,24.02.2026,OF00000866,RULO SARI ZIMPARA 180LİK,6.00,916.67,"5,500.00",YAVUZ BOYA TİCARET VE SAN.LTD.ŞTİ.
000000000000127,24.02.2026,OF00000966,RULO SARI ZIMPARA 220 LİK,6.00,916.67,"5,500.02",YAVUZ BOYA TİCARET VE SAN.LTD.ŞTİ.
000000000000149,24.02.2026,PRJ0001862,DERSA ÖZÇELİKLER (LINEA T.MORRO),35.83,"1,443.46","51,719.17",ÖZÇELİKLER DERİ MOB.TEKS.İNŞ.SAN. VE TİC.LTD.ŞTİ.
000000000000149,24.02.2026,PRJ0001863,DERSA ÖZÇELİKLER (LUX NAPPA CREME 1101),193.40,"1,546.57","299,106.64",ÖZÇELİKLER DERİ MOB.TEKS.İNŞ.SAN. VE TİC.LTD.ŞTİ.
000000000000149,24.02.2026,PRJ0001864,DERSA ÖZÇELİKLER (NAPPA MOSTO 1107),9.22,"1,546.57","14,259.38",ÖZÇELİKLER DERİ MOB.TEKS.İNŞ.SAN. VE TİC.LTD.ŞTİ.
000000000000149,24.02.2026,PRJ0001866,DERSA ÖZÇELİKLER (LİNEA COTTO - 916 TABA),16.68,"1,443.46","24,076.91",ÖZÇELİKLER DERİ MOB.TEKS.İNŞ.SAN. VE TİC.LTD.ŞTİ.
000000000000518,24.02.2026,OF00001048,KAPLAMA DİKİŞ MAKİNESİ HAVYA REZİSTANSI (ERTAN 151 B 220V 150W),3.00,"2,450.00","7,350.00",YASİN SARIBEL-GENÇLER REZİSTANS ISI ELEK.
000000000000744,24.02.2026,MHT0000010,MUHTELİF CAM,1.00,"2,400.00","2,400.00",KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,MHT0000010,MUHTELİF CAM,1.00,"2,275.00","2,275.00",KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,MHT0000011,MUHTELİF AYNA,1.00,875.00,875.00,KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,MHT0000011,MUHTELİF AYNA,1.00,675.00,675.00,KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,OF00006287,10MM BRONZ CAM BİZOTE+RODAJLI Ø400MM (GRAD YAN SEHPA İÇİN),11.00,550.00,"6,050.00",KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,PRJ0001704,1198*578*4MM RODAJLI DÜZ AYNA,1.00,485.00,485.00,KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,PRJ0001819,1198*1238*4MM RODAJLI DÜZ AYNA,10.00,"1,040.00","10,400.00",KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,PRJ0001820,1198*1163*4MM RODAJLI DÜZ AYNA,2.00,975.00,"1,950.00",KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,PRJ0001849,2470*750*4MM RODAJLI DÜZ AYNA,26.00,"1,295.00","33,670.00",KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,PRJ0001850,422*750*4MM RODAJLI DÜZ AYNA,4.00,222.00,888.00,KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
000000000000744,24.02.2026,PRJ0001851,2385*424*4MM RODAJLI FÜME AYNA,1.00,860.00,860.00,KARATAŞ AYNA KRİSTAL CAM MOB.İNŞ.TUR.NAK.MET.SAN.VE TİC.LTD.ŞTİ.
